start_lat,start_lng,end_lat,end_lng,tavg,tmin,tmax,prcp,wdir,wspd,pres,Holiday,trip_time,distance_traveled,average_speed,hour,start_station_cluster,end_station_cluster,member_casual_member,rideable_type_electric_bike,month_August,month_December,month_February,month_January,month_July,month_June,month_March,month_May,month_November,month_October,month_September,wind_direction_North,wind_direction_South,wind_direction_West,day_of_the_week_Monday,day_of_the_week_Saturday,day_of_the_week_Sunday,day_of_the_week_Thursday,day_of_the_week_Tuesday,day_of_the_week_Wednesday
37.76872916666667,-122.39082933333331,37.7873267660624,-122.41327822208405,15.2,9.4,17.2,0.0,77.0,16.6,1019.6,0,25.03333333333333,2.858159817950252,6.850449630240284,16,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.775155,-122.3977,37.7873267660624,-122.41327822208405,11.6,6.1,17.8,0.0,336.0,5.0,1023.8,0,7.166666666666667,1.9251355186805383,16.1174136447673,7,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
37.7614205,-122.4264353,37.780819,-122.4217875,6.2,1.7,11.7,0.0,158.0,6.8,1024.4,0,14.65,2.1953592435055937,8.99123239660994,15,3,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
37.769223,-122.43399466666666,37.7751205,-122.464998,8.2,3.9,11.1,0.0,8.0,5.0,1022.1,1,38.11666666666667,2.802811792709901,4.411946853413049,16,3,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37.7614055,-122.426477,37.7819295,-122.4827855,10.6,7.2,14.4,0.0,312.0,8.6,1021.4,0,23.433333333333334,5.450060731874709,13.95463629782998,11,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
37.77452040113685,-122.4094493687153,37.785876,-122.4089225,15.2,9.4,17.2,0.0,77.0,16.6,1019.6,0,8.883333333333333,1.26353369624782,8.53418631612036,11,11,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.77766966666667,-122.454638,37.7751205,-122.464998,11.1,7.2,15.6,0.0,298.0,12.2,1020.3,0,5.316666666666666,0.9536335700285912,10.762008940761527,18,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37.775273166666665,-122.51122716666669,37.7751205,-122.464998,10.7,5.0,17.8,0.0,16.0,3.2,1023.2,0,11.55,4.063150315189872,21.10727436462271,14,4,7,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37.7753475,-122.5111995,37.7751205,-122.464998,15.2,9.4,17.2,0.0,77.0,16.6,1019.6,0,12.883333333333333,4.060759617402107,18.911687739518225,15,4,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.77540016666666,-122.51122216666668,37.7751205,-122.464998,11.6,6.1,17.8,0.0,336.0,5.0,1023.8,0,25.4,4.062790925207709,9.597143917813488,16,4,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
37.8277573,-122.2567156,37.83575,-122.262654,11.9,10.6,14.4,0.0,19.0,6.1,1025.0,0,6.016666666666667,1.03046920053482,10.27614715214779,16,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37.79128816666667,-122.3988045,37.7873267660624,-122.41327822208405,11.1,7.8,16.7,0.0,17.0,4.7,1022.2,0,7.8,1.3459810651993382,10.353700501533371,18,16,11,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37.763709,-122.41304383333332,37.785876,-122.4089225,11.1,7.8,16.7,0.0,17.0,4.7,1022.2,0,11.3,2.4913318658161527,13.228310791944171,12,17,11,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37.763718833333336,-122.41303583333334,37.785876,-122.4089225,11.6,6.1,17.8,0.0,336.0,5.0,1023.8,0,11.566666666666666,2.490147890458241,12.917193668083094,11,17,11,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
37.76375216666667,-122.41301133333332,37.785876,-122.4089225,11.8,6.1,17.8,0.0,48.0,3.6,1024.8,0,10.233333333333333,2.486168535514425,14.576883921582947,11,17,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.76363116666667,-122.413003,37.785876,-122.4089225,10.8,6.7,15.6,0.0,13.0,3.6,1027.7,0,11.483333333333333,2.499377413922073,13.05915629915742,11,17,11,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37.78674983333333,-122.3998865,37.7873267660624,-122.41327822208405,11.1,7.8,16.7,0.0,17.0,4.7,1022.2,0,4.683333333333334,1.1785668563905336,15.099077163722136,23,16,11,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37.78401433333333,-122.44278516666668,37.785876,-122.4089225,12.6,10.6,15.0,0.0,15.0,3.6,1019.4,0,29.7,2.9830131551128103,6.026289202248102,19,7,11,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
37.78161816666667,-122.467564,37.763333,-122.4220555,9.4,6.7,16.1,0.0,164.0,5.0,1020.4,0,20.1,4.487020323023102,13.39409051648687,21,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37.8426295,-122.267738,37.80000163118878,-122.26643800735472,12.4,11.1,12.8,0.0,13.0,5.4,1018.3,0,20.166666666666668,4.741377907745987,14.106578899078968,10,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37.773477,-122.42722,37.7819295,-122.4827855,10.7,5.6,16.1,0.0,319.0,9.7,1020.8,0,21.08333333333333,4.97314735673454,14.152830422327543,19,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
37.763714666666665,-122.41300233333334,37.785876,-122.4089225,11.6,10.0,13.9,0.0,220.0,14.8,1014.8,0,9.85,2.490180610154544,15.168612853733263,14,17,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37.78646613354221,-122.39871607983105,37.785876,-122.4089225,6.2,1.7,11.7,0.0,158.0,6.8,1024.4,0,4.8,0.8993137009166975,11.24142126145872,18,16,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
37.7637348,-122.41552403555308,37.7873267660624,-122.41327822208405,11.1,7.2,15.6,0.0,298.0,12.2,1020.3,0,23.1,2.630722377136614,6.833045135419776,22,17,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37.78664033333333,-122.45007816666669,37.7819295,-122.4827855,11.9,10.6,14.4,0.0,19.0,6.1,1025.0,0,17.3,2.9216589069567647,10.132921064589937,13,7,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37.786634166666666,-122.4500645,37.7819295,-122.4827855,11.9,10.6,14.4,0.0,19.0,6.1,1025.0,0,16.3,2.922717786456102,10.758470379593014,13,7,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37.7637348,-122.41552403555308,37.7873267660624,-122.41327822208405,10.3,6.7,14.4,0.0,313.0,11.5,1017.8,0,17.516666666666666,2.630722377136614,9.011037638146346,22,17,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37.76371083333333,-122.41557466666669,37.7873267660624,-122.41327822208405,10.4,7.2,13.3,0.0,97.0,6.5,1020.2,0,13.716666666666669,2.6337171343838333,11.520512373975455,11,17,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.72935833333333,-122.3865765,37.785876,-122.4089225,11.1,7.8,16.7,0.0,17.0,4.7,1022.2,0,23.25,6.584361362548214,16.991900290447003,17,8,11,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37.765429,-122.42189,37.785876,-122.4089225,11.8,6.1,17.8,0.0,48.0,3.6,1024.8,0,17.183333333333334,2.543269831860728,8.880476619494296,21,3,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.765429,-122.42189,37.785876,-122.4089225,11.8,6.1,17.8,0.0,48.0,3.6,1024.8,0,16.516666666666666,2.543269831860728,9.23892168990779,21,3,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.7770527,-122.4295585,37.778307,-122.426527,10.7,6.1,14.4,0.0,290.0,13.7,1023.3,0,2.05,0.3007295707987985,8.801841096550202,10,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37.77712733333333,-122.429603,37.769263,-122.407054,10.6,7.2,14.4,0.0,312.0,8.6,1021.4,0,8.266666666666667,2.1662498793395155,15.722781382302932,6,3,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
37.79099383333333,-122.3986665,37.7873267660624,-122.41327822208405,11.9,6.7,18.9,0.0,16.0,7.6,1021.7,0,7.8,1.3471836058979851,10.362950814599886,13,16,11,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37.795392,-122.394203,37.785876,-122.4089225,11.1,7.2,15.6,0.0,298.0,12.2,1020.3,0,9.316666666666666,1.6711137428289795,10.762092082619548,18,16,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37.77768533333333,-122.40627483333331,37.7840775,-122.411926,8.2,3.9,11.1,0.0,8.0,5.0,1022.1,1,6.35,0.8670994253095593,8.193065435995837,1,11,11,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37.8505777,-122.2781754,37.8384435,-122.2886647,11.3,6.7,15.6,0.0,346.0,5.8,1022.9,0,9.166666666666666,1.633656755461736,10.693026035749549,17,10,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37.8505777,-122.2781754,37.8384435,-122.2886647,10.7,6.1,14.4,0.0,290.0,13.7,1023.3,0,9.85,1.633656755461736,9.951208662711084,15,10,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37.777266,-122.42961066666666,37.769263,-122.407054,11.8,8.9,15.0,0.0,357.0,8.6,1017.7,1,6.483333333333333,2.173133094314226,20.11125742810081,5,3,11,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
37.783999,-122.4427675,37.778307,-122.426527,10.0,7.2,15.0,0.0,262.0,9.4,1023.7,0,6.216666666666667,1.5613140417364373,15.068982708448187,7,7,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37.77727333333333,-122.42961816666669,37.769263,-122.407054,11.8,6.1,17.8,0.0,48.0,3.6,1024.8,0,6.733333333333333,2.1740683661099536,19.372886430682755,5,3,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.7771915,-122.42968833333332,37.7873267660624,-122.41327822208405,11.3,6.7,15.6,0.0,346.0,5.8,1022.9,0,11.033333333333331,1.8302810449790257,9.953189972695608,11,3,11,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37.77783216666667,-122.42280366666668,37.7873267660624,-122.41327822208405,15.2,9.4,17.2,0.0,77.0,16.6,1019.6,0,5.783333333333333,1.3473572765168882,13.97834638461325,14,11,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.7645435,-122.410349,37.7765126,-122.4113061,10.0,7.2,15.0,0.0,262.0,9.4,1023.7,0,10.95,1.333559305780318,7.307174278248318,8,11,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37.80696976095594,-122.26658821105956,37.80000163118878,-122.26643800735472,10.7,5.0,17.8,0.0,16.0,3.2,1023.2,0,5.166666666666667,0.7749330487673692,8.99922250181461,16,9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37.7423139,-122.4231805,37.763333,-122.4220555,11.6,6.1,17.8,0.0,336.0,5.0,1023.8,0,10.166666666666666,2.339309132281369,13.805758813463822,16,17,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
37.742373666666666,-122.42290733333331,37.7735622,-122.4425712,11.6,6.1,17.8,0.0,336.0,5.0,1023.8,0,25.75,3.8749689510760055,9.029053866584867,14,17,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
37.7423139,-122.4231805,37.763333,-122.4220555,8.2,3.9,11.1,0.0,8.0,5.0,1022.1,1,17.583333333333332,2.339309132281369,7.98247665991747,2,17,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37.756808,-122.405943,37.760278,-122.419074,12.6,10.6,15.0,0.0,15.0,3.6,1019.4,0,12.283333333333331,1.2171311803190643,5.945281206443192,17,17,17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
37.756808,-122.405943,37.760278,-122.419074,12.6,10.6,15.0,0.0,15.0,3.6,1019.4,0,10.333333333333334,1.2171311803190643,7.06721330507844,19,17,17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
37.79636433333334,-122.4168785,37.795001,-122.39997,10.3,6.7,14.4,0.0,313.0,11.5,1017.8,0,4.866666666666666,1.4934025987750044,18.411812861609643,7,16,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37.750945,-122.4120835,37.760278,-122.419074,10.7,5.0,17.8,0.0,16.0,3.2,1023.2,0,6.95,1.206100934999263,10.412382172655509,16,17,17,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37.7592103,-122.4213392,37.763333,-122.4220555,15.2,9.4,17.2,0.0,77.0,16.6,1019.6,0,2.6666666666666665,0.4627276852622524,10.411372918400682,16,17,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.75913083333333,-122.42144516666669,37.760278,-122.419074,11.9,10.6,14.4,0.0,19.0,6.1,1025.0,0,1.1,0.2443799698193171,13.329816535599118,12,17,17,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37.7592103,-122.4213392,37.763333,-122.4220555,11.9,10.6,14.4,0.0,19.0,6.1,1025.0,0,2.183333333333333,0.4627276852622524,12.716180663695487,12,17,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37.75921916666667,-122.421457,37.760278,-122.419074,11.9,10.6,14.4,0.0,19.0,6.1,1025.0,0,1.0833333333333333,0.2403059013215421,13.30924991934695,12,17,17,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37.7592103,-122.4213392,37.763333,-122.4220555,11.9,10.6,14.4,0.0,19.0,6.1,1025.0,0,2.4166666666666665,0.4627276852622524,11.488411496166268,12,17,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37.82246767714513,-122.26597130298616,37.8005161,-122.2720799,11.3,6.7,15.6,0.0,346.0,5.8,1022.9,0,35.45,2.4991956946157434,4.22995039991381,16,2,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37.7864065,-122.39829983333334,37.79762790889688,-122.423534989357,10.0,7.2,15.0,0.0,262.0,9.4,1023.7,0,12.5,2.544389185542629,12.21306809060462,18,16,18,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37.786462,-122.3984825,37.79762790889688,-122.423534989357,9.5,7.2,15.6,0.0,336.0,6.1,1025.7,0,10.466666666666669,2.5273748241781213,14.488135934779038,13,16,18,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37.774017937683546,-122.4238085746765,37.760278,-122.419074,10.7,5.6,16.1,0.0,319.0,9.7,1020.8,0,8.4,1.5834789030239174,11.31056359302798,14,3,17,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
37.77714216666666,-122.42972216666666,37.79762790889688,-122.423534989357,11.5,6.7,14.4,0.0,43.0,4.7,1024.6,0,13.066666666666666,2.341899387214697,10.753619635169528,9,3,18,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37.78312316666667,-122.38800183333332,37.763333,-122.4220555,8.2,3.9,11.1,0.0,8.0,5.0,1022.1,1,23.4,3.714973132944172,9.525572135754288,11,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37.783076666666666,-122.38798366666668,37.763333,-122.4220555,8.2,3.9,11.1,0.0,8.0,5.0,1022.1,1,23.566666666666663,3.713201074002887,9.453694389257702,11,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37.78298183333333,-122.387956,37.763333,-122.4220555,15.2,9.4,17.2,0.0,77.0,16.6,1019.6,0,18.466666666666665,3.7089424899459087,12.050715671304395,16,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.763037833333335,-122.42657533333332,37.79762790889688,-122.423534989357,15.2,9.4,17.2,0.0,77.0,16.6,1019.6,0,35.233333333333334,3.855510955017608,6.565676176945784,15,3,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.76456733333333,-122.41035966666666,37.763333,-122.4220555,11.6,8.3,14.4,0.0,339.0,7.6,1024.3,0,5.25,1.0372326052926542,11.854086917630331,15,11,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37.8051895,-122.29461686454056,37.86012459911685,-122.2693844139576,8.2,3.9,11.1,0.0,8.0,5.0,1022.1,1,32.416666666666664,6.498027614972635,12.027197642108732,14,12,14,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37.7645435,-122.410349,37.759162,-122.4100475,10.8,6.7,15.6,0.0,13.0,3.6,1027.7,0,2.55,0.5989821574911129,14.093697823320303,7,11,17,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37.7645435,-122.410349,37.763333,-122.4220555,10.6,7.2,14.4,0.0,312.0,8.6,1021.4,0,4.6,1.037815133962234,13.536719138637835,16,11,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
37.765429,-122.42189,37.7840775,-122.411926,10.7,5.6,16.1,0.0,319.0,9.7,1020.8,0,11.516666666666667,2.2509618681797416,11.727153003541346,17,3,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
37.7645765,-122.41034566666669,37.759162,-122.4100475,11.6,10.0,13.9,0.0,220.0,14.8,1014.8,0,1.6666666666666667,0.6026352020432433,21.69486727355676,22,11,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37.7788325,-122.4181591,37.795001,-122.39997,11.1,7.2,15.6,0.0,298.0,12.2,1020.3,0,12.166666666666666,2.405652665893226,11.863492598925497,16,11,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37.7788325,-122.4181591,37.79762790889688,-122.423534989357,11.6,8.3,14.4,0.0,339.0,7.6,1024.3,0,15.266666666666667,2.1426798718806856,8.421012596910991,19,11,18,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37.76461,-122.4104,37.79762790889688,-122.423534989357,9.5,7.2,15.6,0.0,336.0,6.1,1025.7,0,14.066666666666666,3.8486206027105663,16.415917262746493,22,11,18,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37.7645435,-122.410349,37.763333,-122.4220555,8.2,3.9,11.1,0.0,8.0,5.0,1022.1,1,7.783333333333333,1.037815133962234,8.000287970586816,19,11,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37.77732433333333,-122.42966883333334,37.79762790889688,-122.423534989357,10.7,5.6,16.1,0.0,319.0,9.7,1020.8,0,12.033333333333331,2.321108599758134,11.573394680234465,11,3,18,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
37.72938916666666,-122.38663666666666,37.79762790889688,-122.423534989357,10.7,6.1,14.4,0.0,290.0,13.7,1023.3,0,43.68333333333333,8.251984025607388,11.334277944367264,15,8,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37.767118833333335,-122.40734883333332,37.778307,-122.426527,12.6,10.6,15.0,0.0,15.0,3.6,1019.4,0,14.516666666666667,2.095014164036989,8.65907117167986,14,11,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
37.764114,-122.46744483333332,37.795001,-122.39997,11.6,6.1,17.8,0.0,336.0,5.0,1023.8,0,42.38333333333333,6.852829314015579,9.701213342688195,12,4,16,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
37.76414966666667,-122.46747216666668,37.795001,-122.39997,11.6,6.1,17.8,0.0,336.0,5.0,1023.8,0,42.56666666666667,6.852920736633309,9.659559378183207,12,4,16,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
37.78402316666666,-122.44282233333334,37.7735622,-122.4425712,9.8,5.0,13.9,0.0,97.0,5.8,1025.1,0,5.783333333333333,1.1634157970226489,12.070019796200391,16,7,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.783973,-122.442878,37.760278,-122.419074,9.8,5.0,13.9,0.0,97.0,5.8,1025.1,0,37.71666666666667,3.3644373313643543,5.352176046359556,13,7,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.7567985,-122.4059205,37.7873267660624,-122.41327822208405,11.1,7.2,15.6,0.0,298.0,12.2,1020.3,0,12.7,3.455640955596714,16.325862782346682,19,17,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37.75679816666667,-122.40589883333334,37.7873267660624,-122.41327822208405,11.8,8.3,17.2,0.0,109.0,7.2,1022.2,0,11.966666666666669,3.4560342620303874,17.328305492074364,19,17,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.7637348,-122.41552403555308,37.763333,-122.4220555,11.9,10.6,14.4,0.0,19.0,6.1,1025.0,0,3.05,0.5758814097281276,11.328814617602513,11,17,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37.7935915,-122.40245783333332,37.7765126,-122.4113061,10.7,5.0,17.8,0.0,16.0,3.2,1023.2,0,9.95,2.052110461743352,12.374535447698603,13,16,11,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37.774207,-122.42385183333332,37.795001,-122.39997,11.1,7.2,15.6,0.0,298.0,12.2,1020.3,0,10.85,3.1226358232142,17.268032202106177,7,3,16,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37.7614205,-122.4264353,37.763333,-122.4220555,9.4,6.7,16.1,0.0,164.0,5.0,1020.4,0,2.95,0.4398380511361126,8.94585866717517,17,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37.7614205,-122.4264353,37.763333,-122.4220555,6.2,1.7,11.7,0.0,158.0,6.8,1024.4,0,2.683333333333333,0.4398380511361126,9.834888099937922,11,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
37.7614205,-122.4264353,37.760278,-122.419074,11.8,8.3,17.2,0.0,109.0,7.2,1022.2,0,18.433333333333334,0.6594677468404967,2.1465496280522496,19,3,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.76924366666667,-122.4339845,37.776619,-122.417385,10.8,6.7,15.6,0.0,13.0,3.6,1027.7,0,6.1,1.6736803174929078,16.462429352389258,13,3,11,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37.7770527,-122.4295585,37.776619,-122.417385,9.4,6.7,16.1,0.0,164.0,5.0,1020.4,0,21.516666666666666,1.0710002978420343,2.986522906453388,14,3,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37.8753207,-122.2601554,37.8690599,-122.270556,10.6,7.2,14.4,0.0,312.0,8.6,1021.4,0,5.683333333333334,1.1480708118368326,12.120395667485624,16,14,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
37.777738166666666,-122.40629183333331,37.77168,-122.422301,10.7,6.1,14.4,0.0,290.0,13.7,1023.3,0,19.966666666666665,1.5600075402760958,4.687835680295447,15,11,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37.77779057034257,-122.40643188357352,37.776619,-122.417385,11.8,6.1,17.8,0.0,48.0,3.6,1024.8,0,7.25,0.9714258902666746,8.03938667806903,9,11,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.778828833333336,-122.41815666666666,37.7592103,-122.4213392,11.6,10.0,13.9,0.0,220.0,14.8,1014.8,0,12.233333333333333,2.1993441362861668,10.78697396543624,20,11,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37.77779057034257,-122.40643188357352,37.776619,-122.417385,11.1,8.3,16.1,0.0,55.0,4.7,1029.2,0,7.8,0.9714258902666746,7.472506848205189,7,11,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37.77779057034257,-122.40643188357352,37.776619,-122.417385,10.3,6.7,14.4,0.0,313.0,11.5,1017.8,0,6.666666666666667,0.9714258902666746,8.742833012400071,6,11,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37.77774983333333,-122.4062505,37.776619,-122.417385,10.7,5.6,16.1,0.0,319.0,9.7,1020.8,0,5.7,0.9866384552663656,10.385667950172268,17,11,11,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
37.77779057034257,-122.40643188357352,37.776619,-122.417385,11.8,8.3,17.2,0.0,109.0,7.2,1022.2,0,10.05,0.9714258902666746,5.799557553830892,17,11,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.7700298,-122.4117258,37.7765126,-122.4113061,10.0,7.2,15.0,0.0,262.0,9.4,1023.7,0,6.05,0.7217977165064337,7.15832446122083,16,11,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37.7662035,-122.42661183333334,37.79762790889688,-122.423534989357,10.7,5.0,17.8,0.0,16.0,3.2,1023.2,0,37.66666666666666,3.5046817371559835,5.582678873345815,19,3,18,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37.77779057034257,-122.40643188357352,37.776619,-122.417385,10.0,7.2,15.0,0.0,262.0,9.4,1023.7,0,6.283333333333333,0.9714258902666746,9.27621539777196,19,11,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
