date,start_station_cluster,rideable_type,trip_count
2022/4/8,19,electric_bike,14
2022/4/9,0,classic_bike,581
2022/4/9,0,electric_bike,493
2022/4/9,1,classic_bike,28
2022/4/9,1,electric_bike,7
2022/4/9,2,classic_bike,99
2022/4/9,3,classic_bike,384
2022/4/9,3,electric_bike,707
2022/4/9,4,classic_bike,130
2022/4/9,4,electric_bike,157
2022/4/9,5,classic_bike,1
2022/4/9,6,classic_bike,3
2022/4/9,6,electric_bike,23
2022/4/9,7,classic_bike,273
2022/4/9,7,electric_bike,458
2022/4/9,8,classic_bike,20
2022/4/9,8,electric_bike,26
2022/4/9,9,classic_bike,172
2022/4/9,10,classic_bike,73
2022/4/9,11,classic_bike,496
2022/4/9,11,electric_bike,627
2022/4/9,12,classic_bike,60
2022/4/9,13,classic_bike,48
2022/4/9,13,electric_bike,16
2022/4/9,14,classic_bike,194
2022/4/9,15,classic_bike,6
2022/4/9,15,electric_bike,12
2022/4/9,16,classic_bike,652
2022/4/9,16,electric_bike,657
2022/4/9,17,classic_bike,273
2022/4/9,17,electric_bike,2063
2022/4/9,18,classic_bike,211
2022/4/9,18,electric_bike,418
2022/4/9,19,classic_bike,49
2022/4/9,19,electric_bike,18
2022/4/10,0,classic_bike,341
2022/4/10,0,electric_bike,380
2022/4/10,1,classic_bike,28
2022/4/10,1,electric_bike,7
2022/4/10,2,classic_bike,83
2022/4/10,3,classic_bike,306
2022/4/10,3,electric_bike,479
2022/4/10,4,classic_bike,75
2022/4/10,4,electric_bike,126
2022/4/10,5,classic_bike,5
2022/4/10,6,classic_bike,8
2022/4/10,6,electric_bike,30
2022/4/10,7,classic_bike,137
2022/4/10,7,electric_bike,389
2022/4/10,8,classic_bike,18
2022/4/10,8,electric_bike,19
2022/4/10,9,classic_bike,87
2022/4/10,10,classic_bike,50
2022/4/10,11,classic_bike,375
2022/4/10,11,electric_bike,516
2022/4/10,12,classic_bike,44
2022/4/10,13,classic_bike,46
2022/4/10,13,electric_bike,9
2022/4/10,14,classic_bike,142
2022/4/10,15,classic_bike,1
2022/4/10,15,electric_bike,8
2022/4/10,16,classic_bike,377
2022/4/10,16,electric_bike,465
2022/4/10,17,classic_bike,227
2022/4/10,17,electric_bike,1463
2022/4/10,18,classic_bike,184
2022/4/10,18,electric_bike,373
2022/4/10,19,classic_bike,53
2022/4/10,19,electric_bike,16
2022/4/11,0,classic_bike,279
2022/4/11,0,electric_bike,436
2022/4/11,1,classic_bike,19
2022/4/11,1,electric_bike,4
2022/4/11,2,classic_bike,56
2022/4/11,3,classic_bike,153
2022/4/11,3,electric_bike,283
2022/4/11,4,classic_bike,23
2022/4/11,4,electric_bike,58
2022/4/11,5,classic_bike,1
2022/4/11,6,classic_bike,3
2022/4/11,6,electric_bike,11
2022/4/11,7,classic_bike,42
2022/4/11,7,electric_bike,211
2022/4/11,8,classic_bike,2
2022/4/11,8,electric_bike,6
2022/4/11,9,classic_bike,82
2022/4/11,10,classic_bike,39
2022/4/11,11,classic_bike,299
2022/4/11,11,electric_bike,415
2022/4/11,12,classic_bike,41
2022/4/11,13,classic_bike,33
2022/4/11,13,electric_bike,6
2022/4/11,14,classic_bike,113
2022/4/11,15,classic_bike,3
2022/4/11,15,electric_bike,6
2022/4/11,16,classic_bike,364
2022/4/11,16,electric_bike,473
2022/4/11,17,classic_bike,122
2022/4/11,17,electric_bike,951
2022/4/11,18,classic_bike,84
2022/4/11,18,electric_bike,194
2022/4/11,19,classic_bike,40
2022/4/11,19,electric_bike,14
2022/4/12,0,classic_bike,404
2022/4/12,0,electric_bike,585
2022/4/12,1,classic_bike,17
2022/4/12,1,electric_bike,12
2022/4/12,2,classic_bike,90
2022/4/12,3,classic_bike,253
2022/4/12,3,electric_bike,431
2022/4/12,4,classic_bike,40
2022/4/12,4,electric_bike,96
2022/4/12,6,classic_bike,2
2022/4/12,6,electric_bike,12
2022/4/12,7,classic_bike,107
2022/4/12,7,electric_bike,301
2022/4/12,8,classic_bike,6
2022/4/12,8,electric_bike,12
2022/4/12,9,classic_bike,101
2022/4/12,10,classic_bike,54
2022/4/12,11,classic_bike,398
2022/4/12,11,electric_bike,610
2022/4/12,12,classic_bike,63
2022/4/12,13,classic_bike,38
2022/4/12,13,electric_bike,10
2022/4/12,14,classic_bike,175
2022/4/12,15,classic_bike,1
2022/4/12,15,electric_bike,3
2022/4/12,16,classic_bike,429
2022/4/12,16,electric_bike,779
2022/4/12,17,classic_bike,188
2022/4/12,17,electric_bike,1393
2022/4/12,18,classic_bike,124
2022/4/12,18,electric_bike,279
2022/4/12,19,classic_bike,49
2022/4/12,19,electric_bike,25
2022/4/13,0,classic_bike,423
2022/4/13,0,electric_bike,659
2022/4/13,1,classic_bike,24
2022/4/13,1,electric_bike,5
2022/4/13,2,classic_bike,84
2022/4/13,3,classic_bike,249
2022/4/13,3,electric_bike,473
2022/4/13,4,classic_bike,45
2022/4/13,4,electric_bike,81
2022/4/13,5,classic_bike,1
2022/4/13,6,classic_bike,3
2022/4/13,6,electric_bike,22
2022/4/13,7,classic_bike,121
2022/4/13,7,electric_bike,267
2022/4/13,8,classic_bike,9
2022/4/13,8,electric_bike,17
2022/4/13,9,classic_bike,112
2022/4/13,10,classic_bike,58
2022/4/13,11,classic_bike,449
2022/4/13,11,electric_bike,616
2022/4/13,12,classic_bike,62
2022/4/13,13,classic_bike,30
2022/4/13,13,electric_bike,20
2022/4/13,14,classic_bike,181
2022/4/13,15,classic_bike,5
2022/4/13,15,electric_bike,8
2022/4/13,16,classic_bike,474
2022/4/13,16,electric_bike,817
2022/4/13,17,classic_bike,170
2022/4/13,17,electric_bike,1426
2022/4/13,18,classic_bike,105
2022/4/13,18,electric_bike,315
2022/4/13,19,classic_bike,52
2022/4/13,19,electric_bike,27
2022/4/14,0,classic_bike,192
2022/4/14,0,electric_bike,352
2022/4/14,1,classic_bike,20
2022/4/14,1,electric_bike,13
2022/4/14,2,classic_bike,50
2022/4/14,3,classic_bike,121
2022/4/14,3,electric_bike,269
2022/4/14,4,classic_bike,16
2022/4/14,4,electric_bike,32
2022/4/14,5,classic_bike,1
2022/4/14,6,electric_bike,9
2022/4/14,7,classic_bike,61
2022/4/14,7,electric_bike,152
2022/4/14,8,classic_bike,6
2022/4/14,8,electric_bike,12
2022/4/14,9,classic_bike,67
2022/4/14,10,classic_bike,29
2022/4/14,11,classic_bike,216
2022/4/14,11,electric_bike,352
2022/4/14,12,classic_bike,35
2022/4/14,13,classic_bike,39
2022/4/14,13,electric_bike,14
2022/4/14,14,classic_bike,103
2022/4/14,15,classic_bike,3
2022/4/14,15,electric_bike,7
2022/4/14,16,classic_bike,210
2022/4/14,16,electric_bike,453
2022/4/14,17,classic_bike,74
2022/4/14,17,electric_bike,689
2022/4/14,18,classic_bike,55
2022/4/14,18,electric_bike,148
2022/4/14,19,classic_bike,42
2022/4/14,19,electric_bike,20
2022/4/15,0,classic_bike,298
2022/4/15,0,electric_bike,499
2022/4/15,1,classic_bike,24
2022/4/15,1,electric_bike,11
2022/4/15,2,classic_bike,80
2022/4/15,3,classic_bike,230
2022/4/15,3,electric_bike,461
2022/4/15,4,classic_bike,106
2022/4/15,4,electric_bike,113
2022/4/15,5,classic_bike,4
2022/4/15,6,classic_bike,8
2022/4/15,6,electric_bike,24
2022/4/15,7,classic_bike,198
2022/4/15,7,electric_bike,361
2022/4/15,8,classic_bike,9
2022/4/15,8,electric_bike,14
2022/4/15,9,classic_bike,109
2022/4/15,10,classic_bike,83
2022/4/15,11,classic_bike,421
2022/4/15,11,electric_bike,582
2022/4/15,12,classic_bike,59
2022/4/15,13,classic_bike,54
2022/4/15,13,electric_bike,21
2022/4/15,14,classic_bike,177
2022/4/15,15,classic_bike,7
2022/4/15,15,electric_bike,12
2022/4/15,16,classic_bike,428
2022/4/15,16,electric_bike,645
2022/4/15,17,classic_bike,182
2022/4/15,17,electric_bike,1413
2022/4/15,18,classic_bike,163
2022/4/15,18,electric_bike,287
2022/4/15,19,classic_bike,57
2022/4/15,19,electric_bike,37
2022/4/16,0,classic_bike,311
2022/4/16,0,electric_bike,385
2022/4/16,1,classic_bike,23
2022/4/16,1,electric_bike,3
2022/4/16,2,classic_bike,72
2022/4/16,3,classic_bike,293
2022/4/16,3,electric_bike,489
2022/4/16,4,classic_bike,88
2022/4/16,4,electric_bike,137
2022/4/16,5,classic_bike,3
2022/4/16,6,classic_bike,3
2022/4/16,6,electric_bike,15
2022/4/16,7,classic_bike,179
2022/4/16,7,electric_bike,278
2022/4/16,8,classic_bike,4
2022/4/16,8,electric_bike,5
2022/4/16,9,classic_bike,128
2022/4/16,10,classic_bike,60
2022/4/16,11,classic_bike,348
2022/4/16,11,electric_bike,433
2022/4/16,12,classic_bike,52
2022/4/16,13,classic_bike,48
2022/4/16,13,electric_bike,8
2022/4/16,14,classic_bike,175
2022/4/16,15,classic_bike,1
2022/4/16,15,electric_bike,9
2022/4/16,16,classic_bike,340
2022/4/16,16,electric_bike,466
2022/4/16,17,classic_bike,160
2022/4/16,17,electric_bike,1367
2022/4/16,18,classic_bike,155
2022/4/16,18,electric_bike,364
2022/4/16,19,classic_bike,47
2022/4/16,19,electric_bike,14
2022/4/17,0,classic_bike,244
2022/4/17,0,electric_bike,287
2022/4/17,1,classic_bike,45
2022/4/17,1,electric_bike,11
2022/4/17,2,classic_bike,63
2022/4/17,3,classic_bike,222
2022/4/17,3,electric_bike,482
2022/4/17,4,classic_bike,89
2022/4/17,4,electric_bike,140
2022/4/17,5,classic_bike,2
2022/4/17,6,classic_bike,1
2022/4/17,6,electric_bike,7
2022/4/17,7,classic_bike,156
2022/4/17,7,electric_bike,323
2022/4/17,8,classic_bike,9
2022/4/17,8,electric_bike,10
2022/4/17,9,classic_bike,112
2022/4/17,10,classic_bike,39
2022/4/17,11,classic_bike,307
2022/4/17,11,electric_bike,354
2022/4/17,12,classic_bike,42
2022/4/17,13,classic_bike,54
2022/4/17,13,electric_bike,23
2022/4/17,14,classic_bike,154
2022/4/17,15,classic_bike,3
2022/4/17,15,electric_bike,11
2022/4/17,16,classic_bike,304
2022/4/17,16,electric_bike,383
2022/4/17,17,classic_bike,174
2022/4/17,17,electric_bike,1274
2022/4/17,18,classic_bike,168
2022/4/17,18,electric_bike,279
2022/4/17,19,classic_bike,61
2022/4/17,19,electric_bike,23
2022/4/18,0,classic_bike,391
2022/4/18,0,electric_bike,533
2022/4/18,1,classic_bike,13
2022/4/18,1,electric_bike,8
2022/4/18,2,classic_bike,85
2022/4/18,3,classic_bike,196
2022/4/18,3,electric_bike,390
2022/4/18,4,classic_bike,48
2022/4/18,4,electric_bike,82
2022/4/18,5,classic_bike,1
2022/4/18,6,classic_bike,4
2022/4/18,6,electric_bike,13
2022/4/18,7,classic_bike,101
2022/4/18,7,electric_bike,288
2022/4/18,8,classic_bike,7
2022/4/18,8,electric_bike,8
2022/4/18,9,classic_bike,86
2022/4/18,10,classic_bike,54
2022/4/18,11,classic_bike,362
2022/4/18,11,electric_bike,566
2022/4/18,12,classic_bike,37
2022/4/18,13,classic_bike,35
2022/4/18,13,electric_bike,22
2022/4/18,14,classic_bike,148
2022/4/18,15,classic_bike,4
2022/4/18,15,electric_bike,10
2022/4/18,16,classic_bike,433
2022/4/18,16,electric_bike,666
2022/4/18,17,classic_bike,157
2022/4/18,17,electric_bike,1226
2022/4/18,18,classic_bike,111
2022/4/18,18,electric_bike,228
2022/4/18,19,classic_bike,56
2022/4/18,19,electric_bike,39
2022/4/19,0,classic_bike,372
2022/4/19,0,electric_bike,574
2022/4/19,1,classic_bike,13
2022/4/19,1,electric_bike,9
2022/4/19,2,classic_bike,83
2022/4/19,3,classic_bike,234
2022/4/19,3,electric_bike,450
2022/4/19,4,classic_bike,46
2022/4/19,4,electric_bike,96
2022/4/19,5,classic_bike,2
2022/4/19,6,classic_bike,5
2022/4/19,6,electric_bike,17
2022/4/19,7,classic_bike,146
2022/4/19,7,electric_bike,307
2022/4/19,8,classic_bike,5
2022/4/19,8,electric_bike,15
2022/4/19,9,classic_bike,114
2022/4/19,10,classic_bike,58
2022/4/19,11,classic_bike,468
2022/4/19,11,electric_bike,596
2022/4/19,12,classic_bike,58
2022/4/19,13,classic_bike,55
2022/4/19,13,electric_bike,26
2022/4/19,14,classic_bike,159
2022/4/19,15,electric_bike,11
2022/4/19,16,classic_bike,483
2022/4/19,16,electric_bike,756
2022/4/19,17,classic_bike,189
2022/4/19,17,electric_bike,1384
2022/4/19,18,classic_bike,130
2022/4/19,18,electric_bike,274
2022/4/19,19,classic_bike,59
2022/4/19,19,electric_bike,24
2022/4/20,0,classic_bike,374
2022/4/20,0,electric_bike,587
2022/4/20,1,classic_bike,17
2022/4/20,1,electric_bike,15
2022/4/20,2,classic_bike,89
2022/4/20,3,classic_bike,261
2022/4/20,3,electric_bike,490
2022/4/20,4,classic_bike,59
2022/4/20,4,electric_bike,108
2022/4/20,5,classic_bike,2
2022/4/20,6,classic_bike,7
2022/4/20,6,electric_bike,19
2022/4/20,7,classic_bike,200
2022/4/20,7,electric_bike,404
2022/4/20,8,classic_bike,14
2022/4/20,8,electric_bike,18
2022/4/20,9,classic_bike,88
2022/4/20,10,classic_bike,56
2022/4/20,11,classic_bike,425
2022/4/20,11,electric_bike,589
2022/4/20,12,classic_bike,67
2022/4/20,13,classic_bike,41
2022/4/20,13,electric_bike,22
2022/4/20,14,classic_bike,184
2022/4/20,15,classic_bike,3
2022/4/20,15,electric_bike,6
2022/4/20,16,classic_bike,511
2022/4/20,16,electric_bike,844
2022/4/20,17,classic_bike,166
2022/4/20,17,electric_bike,1384
2022/4/20,18,classic_bike,158
2022/4/20,18,electric_bike,283
2022/4/20,19,classic_bike,40
2022/4/20,19,electric_bike,31
2022/4/21,0,classic_bike,364
2022/4/21,0,electric_bike,519
2022/4/21,1,classic_bike,22
2022/4/21,1,electric_bike,15
2022/4/21,2,classic_bike,73
2022/4/21,3,classic_bike,200
2022/4/21,3,electric_bike,457
2022/4/21,4,classic_bike,57
2022/4/21,4,electric_bike,99
2022/4/21,5,classic_bike,2
2022/4/21,6,classic_bike,3
2022/4/21,6,electric_bike,10
2022/4/21,7,classic_bike,120
2022/4/21,7,electric_bike,293
2022/4/21,8,classic_bike,3
2022/4/21,8,electric_bike,9
2022/4/21,9,classic_bike,96
2022/4/21,10,classic_bike,65
2022/4/21,11,classic_bike,403
2022/4/21,11,electric_bike,592
2022/4/21,12,classic_bike,68
2022/4/21,13,classic_bike,49
2022/4/21,13,electric_bike,21
2022/4/21,14,classic_bike,127
2022/4/21,15,classic_bike,6
2022/4/21,15,electric_bike,7
2022/4/21,16,classic_bike,468
2022/4/21,16,electric_bike,819
2022/4/21,17,classic_bike,162
2022/4/21,17,electric_bike,1420
2022/4/21,18,classic_bike,118
2022/4/21,18,electric_bike,262
2022/4/21,19,classic_bike,49
2022/4/21,19,electric_bike,22
2022/4/22,0,classic_bike,375
2022/4/22,0,electric_bike,523
2022/4/22,1,classic_bike,25
2022/4/22,1,electric_bike,6
2022/4/22,2,classic_bike,79
2022/4/22,3,classic_bike,260
2022/4/22,3,electric_bike,597
2022/4/22,4,classic_bike,81
2022/4/22,4,electric_bike,124
2022/4/22,5,classic_bike,5
2022/4/22,6,classic_bike,7
2022/4/22,6,electric_bike,15
2022/4/22,7,classic_bike,192
2022/4/22,7,electric_bike,394
2022/4/22,8,classic_bike,8
2022/4/22,8,electric_bike,9
2022/4/22,9,classic_bike,121
2022/4/22,10,classic_bike,66
2022/4/22,11,classic_bike,430
2022/4/22,11,electric_bike,642
2022/4/22,12,classic_bike,56
2022/4/22,13,classic_bike,33
2022/4/22,13,electric_bike,19
2022/4/22,14,classic_bike,159
2022/4/22,15,classic_bike,6
2022/4/22,15,electric_bike,12
2022/4/22,16,classic_bike,476
2022/4/22,16,electric_bike,706
2022/4/22,17,classic_bike,208
2022/4/22,17,electric_bike,1442
2022/4/22,18,classic_bike,128
2022/4/22,18,electric_bike,340
2022/4/22,19,classic_bike,50
2022/4/22,19,electric_bike,16
2022/4/23,0,classic_bike,337
2022/4/23,0,electric_bike,399
2022/4/23,1,classic_bike,28
2022/4/23,1,electric_bike,11
2022/4/23,2,classic_bike,107
2022/4/23,3,classic_bike,329
2022/4/23,3,electric_bike,662
2022/4/23,4,classic_bike,98
2022/4/23,4,electric_bike,172
2022/4/23,5,classic_bike,1
2022/4/23,6,classic_bike,7
2022/4/23,6,electric_bike,16
2022/4/23,7,classic_bike,259
2022/4/23,7,electric_bike,417
2022/4/23,8,classic_bike,6
2022/4/23,8,electric_bike,23
2022/4/23,9,classic_bike,137
2022/4/23,10,classic_bike,65
2022/4/23,11,classic_bike,378
2022/4/23,11,electric_bike,604
2022/4/23,12,classic_bike,61
2022/4/23,13,classic_bike,51
2022/4/23,13,electric_bike,22
2022/4/23,14,classic_bike,179
2022/4/23,15,classic_bike,3
2022/4/23,15,electric_bike,9
2022/4/23,16,classic_bike,473
2022/4/23,16,electric_bike,592
2022/4/23,17,classic_bike,194
2022/4/23,17,electric_bike,1534
2022/4/23,18,classic_bike,156
2022/4/23,18,electric_bike,359
2022/4/23,19,classic_bike,65
2022/4/23,19,electric_bike,19
2022/4/24,0,classic_bike,331
2022/4/24,0,electric_bike,383
2022/4/24,1,classic_bike,35
2022/4/24,1,electric_bike,16
2022/4/24,2,classic_bike,94
2022/4/24,3,classic_bike,253
2022/4/24,3,electric_bike,509
2022/4/24,4,classic_bike,82
2022/4/24,4,electric_bike,181
2022/4/24,5,classic_bike,2
2022/4/24,6,classic_bike,2
2022/4/24,6,electric_bike,9
2022/4/24,7,classic_bike,179
2022/4/24,7,electric_bike,384
2022/4/24,8,classic_bike,6
2022/4/24,8,electric_bike,26
2022/4/24,9,classic_bike,137
2022/4/24,10,classic_bike,64
2022/4/24,11,classic_bike,371
2022/4/24,11,electric_bike,480
2022/4/24,12,classic_bike,70
2022/4/24,13,classic_bike,38
2022/4/24,13,electric_bike,12
2022/4/24,14,classic_bike,166
2022/4/24,15,classic_bike,3
2022/4/24,15,electric_bike,13
2022/4/24,16,classic_bike,346
2022/4/24,16,electric_bike,390
2022/4/24,17,classic_bike,195
2022/4/24,17,electric_bike,1446
2022/4/24,18,classic_bike,125
2022/4/24,18,electric_bike,314
2022/4/24,19,classic_bike,47
2022/4/24,19,electric_bike,19
2022/4/25,0,classic_bike,316
2022/4/25,0,electric_bike,504
2022/4/25,1,classic_bike,30
2022/4/25,1,electric_bike,5
2022/4/25,2,classic_bike,90
2022/4/25,3,classic_bike,218
2022/4/25,3,electric_bike,449
2022/4/25,4,classic_bike,50
2022/4/25,4,electric_bike,61
2022/4/25,5,classic_bike,1
2022/4/25,6,classic_bike,7
2022/4/25,6,electric_bike,6
2022/4/25,7,classic_bike,133
2022/4/25,7,electric_bike,264
2022/4/25,8,classic_bike,7
2022/4/25,8,electric_bike,13
2022/4/25,9,classic_bike,96
2022/4/25,10,classic_bike,54
2022/4/25,11,classic_bike,377
2022/4/25,11,electric_bike,532
2022/4/25,12,classic_bike,60
2022/4/25,13,classic_bike,25
2022/4/25,13,electric_bike,18
2022/4/25,14,classic_bike,187
2022/4/25,15,classic_bike,5
2022/4/25,15,electric_bike,6
2022/4/25,16,classic_bike,441
2022/4/25,16,electric_bike,690
2022/4/25,17,classic_bike,164
2022/4/25,17,electric_bike,1215
2022/4/25,18,classic_bike,95
2022/4/25,18,electric_bike,221
2022/4/25,19,classic_bike,60
2022/4/25,19,electric_bike,24
2022/4/26,0,classic_bike,485
2022/4/26,0,electric_bike,735
2022/4/26,1,classic_bike,12
2022/4/26,1,electric_bike,12
2022/4/26,2,classic_bike,113
2022/4/26,3,classic_bike,261
2022/4/26,3,electric_bike,464
2022/4/26,4,classic_bike,52
2022/4/26,4,electric_bike,105
2022/4/26,5,classic_bike,4
2022/4/26,6,classic_bike,7
2022/4/26,6,electric_bike,12
2022/4/26,7,classic_bike,162
2022/4/26,7,electric_bike,301
2022/4/26,8,classic_bike,5
2022/4/26,8,electric_bike,14
2022/4/26,9,classic_bike,140
2022/4/26,10,classic_bike,52
2022/4/26,11,classic_bike,413
2022/4/26,11,electric_bike,616
2022/4/26,12,classic_bike,62
2022/4/26,13,classic_bike,44
2022/4/26,13,electric_bike,20
2022/4/26,14,classic_bike,166
2022/4/26,15,electric_bike,12
2022/4/26,16,classic_bike,546
2022/4/26,16,electric_bike,836
2022/4/26,17,classic_bike,177
2022/4/26,17,electric_bike,1511
2022/4/26,18,classic_bike,128
2022/4/26,18,electric_bike,295
2022/4/26,19,classic_bike,43
2022/4/26,19,electric_bike,32
2022/4/27,0,classic_bike,513
2022/4/27,0,electric_bike,760
2022/4/27,1,classic_bike,22
2022/4/27,1,electric_bike,7
2022/4/27,2,classic_bike,98
2022/4/27,3,classic_bike,276
2022/4/27,3,electric_bike,469
2022/4/27,4,classic_bike,37
2022/4/27,4,electric_bike,104
2022/4/27,5,classic_bike,1
2022/4/27,6,classic_bike,8
2022/4/27,6,electric_bike,13
2022/4/27,7,classic_bike,144
2022/4/27,7,electric_bike,359
2022/4/27,8,classic_bike,7
2022/4/27,8,electric_bike,9
2022/4/27,9,classic_bike,121
2022/4/27,10,classic_bike,69
2022/4/27,11,classic_bike,447
2022/4/27,11,electric_bike,655
2022/4/27,12,classic_bike,91
2022/4/27,13,classic_bike,31
2022/4/27,13,electric_bike,12
2022/4/27,14,classic_bike,206
2022/4/27,15,classic_bike,3
2022/4/27,15,electric_bike,8
2022/4/27,16,classic_bike,586
2022/4/27,16,electric_bike,899
2022/4/27,17,classic_bike,168
2022/4/27,17,electric_bike,1610
2022/4/27,18,classic_bike,117
2022/4/27,18,electric_bike,340
2022/4/27,19,classic_bike,39
2022/4/27,19,electric_bike,24
2022/4/28,0,classic_bike,378
2022/4/28,0,electric_bike,575
2022/4/28,1,classic_bike,28
2022/4/28,1,electric_bike,11
2022/4/28,2,classic_bike,103
2022/4/28,3,classic_bike,246
2022/4/28,3,electric_bike,521
2022/4/28,4,classic_bike,35
2022/4/28,4,electric_bike,105
2022/4/28,6,classic_bike,9
2022/4/28,6,electric_bike,6
2022/4/28,7,classic_bike,141
2022/4/28,7,electric_bike,305
2022/4/28,8,classic_bike,4
2022/4/28,8,electric_bike,4
2022/4/28,9,classic_bike,113
2022/4/28,10,classic_bike,52
2022/4/28,11,classic_bike,379
2022/4/28,11,electric_bike,676
2022/4/28,12,classic_bike,68
2022/4/28,13,classic_bike,45
2022/4/28,13,electric_bike,10
2022/4/28,14,classic_bike,192
2022/4/28,15,classic_bike,1
2022/4/28,15,electric_bike,6
2022/4/28,16,classic_bike,477
2022/4/28,16,electric_bike,806
2022/4/28,17,classic_bike,167
2022/4/28,17,electric_bike,1421
2022/4/28,18,classic_bike,101
2022/4/28,18,electric_bike,298
2022/4/28,19,classic_bike,47
2022/4/28,19,electric_bike,32
2022/4/29,0,classic_bike,452
2022/4/29,0,electric_bike,663
2022/4/29,1,classic_bike,19
2022/4/29,1,electric_bike,5
2022/4/29,2,classic_bike,105
2022/4/29,3,classic_bike,278
2022/4/29,3,electric_bike,611
2022/4/29,4,classic_bike,82
2022/4/29,4,electric_bike,107
2022/4/29,5,classic_bike,1
2022/4/29,6,classic_bike,13
2022/4/29,6,electric_bike,13
2022/4/29,7,classic_bike,195
2022/4/29,7,electric_bike,359
2022/4/29,8,classic_bike,8
2022/4/29,8,electric_bike,13
2022/4/29,9,classic_bike,106
2022/4/29,10,classic_bike,76
2022/4/29,11,classic_bike,460
2022/4/29,11,electric_bike,687
2022/4/29,12,classic_bike,74
2022/4/29,13,classic_bike,38
2022/4/29,13,electric_bike,25
2022/4/29,14,classic_bike,245
2022/4/29,15,classic_bike,2
2022/4/29,15,electric_bike,13
2022/4/29,16,classic_bike,482
2022/4/29,16,electric_bike,798
2022/4/29,17,classic_bike,201
2022/4/29,17,electric_bike,1676
2022/4/29,18,classic_bike,162
2022/4/29,18,electric_bike,411
2022/4/29,19,classic_bike,33
2022/4/29,19,electric_bike,31
2022/4/30,0,classic_bike,410
2022/4/30,0,electric_bike,476
2022/4/30,1,classic_bike,26
2022/4/30,1,electric_bike,13
2022/4/30,2,classic_bike,113
2022/4/30,3,classic_bike,275
2022/4/30,3,electric_bike,609
2022/4/30,4,classic_bike,86
2022/4/30,4,electric_bike,145
2022/4/30,5,classic_bike,2
2022/4/30,6,classic_bike,6
2022/4/30,6,electric_bike,20
2022/4/30,7,classic_bike,222
2022/4/30,7,electric_bike,365
2022/4/30,8,classic_bike,7
2022/4/30,8,electric_bike,12
2022/4/30,9,classic_bike,134
2022/4/30,10,classic_bike,55
2022/4/30,11,classic_bike,436
2022/4/30,11,electric_bike,596
2022/4/30,12,classic_bike,84
2022/4/30,13,classic_bike,63
2022/4/30,13,electric_bike,16
2022/4/30,14,classic_bike,202
2022/4/30,15,classic_bike,3
2022/4/30,15,electric_bike,11
2022/4/30,16,classic_bike,437
2022/4/30,16,electric_bike,642
2022/4/30,17,classic_bike,198
2022/4/30,17,electric_bike,1683
2022/4/30,18,classic_bike,219
2022/4/30,18,electric_bike,388
2022/4/30,19,classic_bike,52
2022/4/30,19,electric_bike,21
2022/5/1,0,classic_bike,329
2022/5/1,0,electric_bike,417
2022/5/1,1,classic_bike,53
2022/5/1,1,electric_bike,20
2022/5/1,2,classic_bike,81
2022/5/1,3,classic_bike,269
2022/5/1,3,electric_bike,507
2022/5/1,4,classic_bike,96
2022/5/1,4,electric_bike,150
2022/5/1,5,classic_bike,4
2022/5/1,6,classic_bike,6
2022/5/1,6,electric_bike,12
2022/5/1,7,classic_bike,194
2022/5/1,7,electric_bike,337
2022/5/1,8,classic_bike,13
2022/5/1,8,electric_bike,17
2022/5/1,9,classic_bike,105
2022/5/1,10,classic_bike,54
2022/5/1,11,classic_bike,409
2022/5/1,11,electric_bike,527
2022/5/1,12,classic_bike,56
2022/5/1,13,classic_bike,45
2022/5/1,13,electric_bike,29
2022/5/1,14,classic_bike,175
2022/5/1,15,classic_bike,5
2022/5/1,15,electric_bike,9
2022/5/1,16,classic_bike,437
2022/5/1,16,electric_bike,484
2022/5/1,17,classic_bike,177
2022/5/1,17,electric_bike,1359
2022/5/1,18,classic_bike,221
2022/5/1,18,electric_bike,327
2022/5/1,19,classic_bike,146
2022/5/1,19,electric_bike,42
2022/5/2,0,classic_bike,337
2022/5/2,0,electric_bike,504
2022/5/2,1,classic_bike,17
2022/5/2,1,electric_bike,3
2022/5/2,2,classic_bike,101
2022/5/2,3,classic_bike,255
2022/5/2,3,electric_bike,365
2022/5/2,4,classic_bike,37
2022/5/2,4,electric_bike,74
2022/5/2,5,classic_bike,4
2022/5/2,6,classic_bike,8
2022/5/2,6,electric_bike,12
2022/5/2,7,classic_bike,139
2022/5/2,7,electric_bike,240
2022/5/2,8,classic_bike,5
2022/5/2,8,electric_bike,11
2022/5/2,9,classic_bike,94
2022/5/2,10,classic_bike,46
2022/5/2,11,classic_bike,333
2022/5/2,11,electric_bike,503
2022/5/2,12,classic_bike,57
2022/5/2,13,classic_bike,25
2022/5/2,13,electric_bike,19
2022/5/2,14,classic_bike,178
2022/5/2,15,classic_bike,2
2022/5/2,15,electric_bike,8
2022/5/2,16,classic_bike,421
2022/5/2,16,electric_bike,669
2022/5/2,17,classic_bike,162
2022/5/2,17,electric_bike,1112
2022/5/2,18,classic_bike,111
2022/5/2,18,electric_bike,211
2022/5/2,19,classic_bike,46
2022/5/2,19,electric_bike,32
2022/5/3,0,classic_bike,409
2022/5/3,0,electric_bike,632
2022/5/3,1,classic_bike,23
2022/5/3,1,electric_bike,9
2022/5/3,2,classic_bike,101
2022/5/3,3,classic_bike,283
2022/5/3,3,electric_bike,475
2022/5/3,4,classic_bike,44
2022/5/3,4,electric_bike,112
